lsoa_code,pop,econ_score,infrastructure_score,health_score,percent_working,percent_child,percent_old
E01014128,2403,0.2385,20.73,0.648,0.62213899292551,0.209737827715356,0.20307948397836
E01014129,1113,0.222,13.7346666666667,0.927,0.58670260557053,0.141060197663971,0.344115004492363
E01014130,1494,0.1455,9.109,0.072,0.611780455153949,0.161981258366801,0.305890227576975
E01014131,2613,0.0565,23.0556666666667,-0.969,0.659012629161883,0.132797550707998,0.245694603903559
E01014132,1017,0.071,15.2066666666667,-0.534,0.533923303834808,0.137659783677483,0.416912487708948
E01014133,2245,0.1445,11.6286666666667,0.558,0.587527839643653,0.171492204899777,0.297104677060134
E01014134,1572,0.082,10.885,-0.468,0.522264631043257,0.122137404580153,0.435750636132316
E01014135,1324,0.083,25.8843333333333,-0.305,0.615558912386707,0.13595166163142,0.333081570996979
E01014136,1829,0.1095,30.991,0.215,0.553307818480044,0.119737561509021,0.418261344997266
E01014137,2082,0.1235,12.044,-0.057,0.658021133525456,0.217579250720461,0.161863592699328
E01014138,1658,0.228,18.9903333333333,0.751,0.609770808202654,0.208685162846803,0.249095295536791
E01014139,1455,0.2885,27.0106666666667,0.989,0.614432989690722,0.239175257731959,0.176632302405498
E01014140,1399,0.311,26.729,1.2,0.640457469621158,0.203716940671909,0.219442458899214
E01014142,1440,0.438,31.3033333333333,1.055,0.620833333333333,0.250694444444444,0.161111111111111
E01014143,1681,0.2705,25.4326666666667,0.855,0.657346817370613,0.182034503271862,0.203450327186199
E01014144,1907,0.2675,19.1436666666667,0.934,0.624016780283167,0.200839014158364,0.239119035133718
E01014145,2004,0.2765,20.0626666666667,1.019,0.678642714570858,0.181137724550898,0.18812375249501
E01014148,1460,0.075,22.327,-0.302,0.667123287671233,0.106849315068493,0.345205479452055
E01014149,1095,0.106,22.7946666666667,0.111,0.65296803652968,0.130593607305936,0.302283105022831
E01014150,1569,0.1285,14.7586666666667,0.079,0.655194391332059,0.131293817718292,0.304652644996813
E01014151,1416,0.3105,30.1813333333333,1.251,0.627824858757062,0.178672316384181,0.245056497175141
E01014152,1965,0.2225,16.22,0.568,0.578625954198473,0.219847328244275,0.258015267175572
E01014153,1906,0.2645,23.0026666666667,1.064,0.628541448058762,0.165267576075551,0.283840503672613
E01014154,1687,0.206,15.469,0.406,0.65026674570243,0.197391819798459,0.204505038529935
E01014155,1842,0.23,17.3823333333333,0.9,0.629750271444082,0.175352877307275,0.262757871878393
E01014157,1381,0.1295,13.983,0.14,0.671252715423606,0.185372918175235,0.200579290369298
E01014158,2000,0.2685,14.9216666666667,0.887,0.617,0.2245,0.2075
E01014159,1227,0.2295,18.7853333333333,0.7,0.595762021189894,0.133659331703341,0.333333333333333
E01014160,1235,0.1005,11.4913333333333,-0.008,0.60080971659919,0.140080971659919,0.348987854251012
E01014161,1084,0.1855,17.9156666666667,0.478,0.606088560885609,0.140221402214022,0.345018450184502
E01014162,1938,0.348,23.8873333333333,1.033,0.604231166150671,0.160990712074303,0.300825593395253
E01014163,2110,0.3105,20.0916666666667,1.103,0.635545023696682,0.242654028436019,0.140758293838863
E01014164,1723,0.418,29.499,1.614,0.617527568195009,0.233894370284388,0.183401044689495
E01014165,1553,0.427,24.932,1.159,0.640695428203477,0.239536381197682,0.177720540888603
E01014166,1613,0.2405,18.933,0.652,0.642901425914445,0.200867947923125,0.249845009299442
E01014167,2181,0.1865,12.2923333333333,-0.099,0.660247592847318,0.204493351673544,0.194864740944521
E01014168,1376,0.11,12.0113333333333,-0.153,0.659156976744186,0.17296511627907,0.218023255813953
E01014169,1842,0.2455,21.9573333333333,0.297,0.658523344191097,0.239413680781759,0.113463626492942
E01014170,1461,0.097,12.302,-0.105,0.517453798767967,0.121149897330595,0.425051334702259
E01014171,1421,0.1685,13.746,0.429,0.568613652357495,0.163969035890218,0.30752990851513
E01014172,1342,0.061,7.27866666666667,-0.537,0.61698956780924,0.154992548435171,0.319672131147541
E01014173,1725,0.1655,13.2156666666667,0.16,0.590724637681159,0.162898550724638,0.302028985507246
E01014174,1693,0.0495,7.67766666666667,-0.703,0.573538098050797,0.172474896633196,0.339633786178382
E01014175,1808,0.1755,10.1113333333333,-0.047,0.597898230088496,0.210176991150442,0.231747787610619
E01014176,1546,0.0965,9.198,-0.539,0.527166882276843,0.14359637774903,0.384864165588616
E01014177,2079,0.1045,8.15866666666667,-0.549,0.585858585858586,0.203463203463203,0.263588263588264
E01014178,1852,0.157,14.9913333333333,0.245,0.590172786177106,0.177105831533477,0.258639308855292
E01014179,1197,0.111,7.63533333333333,-0.077,0.530492898913952,0.159565580618212,0.365079365079365
E01014180,1320,0.1645,12.7746666666667,0.423,0.576515151515152,0.152272727272727,0.346969696969697
E01014181,2490,0.12,9.31633333333333,-0.367,0.654618473895582,0.226506024096386,0.157429718875502
E01014182,1649,0.103,8.75966666666667,-0.653,0.616130988477865,0.206185567010309,0.253486961795027
E01014183,2107,0.1275,10.3303333333333,-0.126,0.580920740389179,0.186521120075937,0.287138111058377
E01014184,2234,0.1595,14.0986666666667,0.732,0.601163831692032,0.252014324082363,0.188898836168308
E01014185,1659,0.3675,25.62,1.122,0.589511754068716,0.182640144665461,0.285714285714286
E01014186,1387,0.172,21.0743333333333,0.3,0.656813266041817,0.166546503244412,0.259552992069214
E01014187,1448,0.19,19.0783333333333,0.297,0.630524861878453,0.145718232044199,0.288674033149171
E01014188,1373,0.094,11.2656666666667,-0.012,0.6598689002185,0.141296431172615,0.263656227239621
E01014189,1384,0.165,14.9013333333333,0.339,0.649566473988439,0.179190751445087,0.246387283236994
E01014190,1502,0.06,9.003,-0.48,0.671770972037284,0.14780292942743,0.272969374167776
E01014191,1766,0.2565,21.029,0.615,0.67440543601359,0.207814269535674,0.132502831257078
E01014192,1507,0.2785,27.756,0.857,0.684140676841407,0.200398142003981,0.143331121433311
E01014193,1678,0.323,28.3086666666667,0.861,0.629916567342074,0.218116805721097,0.209773539928486
E01014194,1635,0.2805,21.0686666666667,0.798,0.620795107033639,0.231804281345566,0.184097859327217
E01014195,1451,0.097,8.98,-0.268,0.616126809097174,0.161268090971744,0.309441764300482
E01014196,1520,0.376,21.0253333333333,0.978,0.575,0.196710526315789,0.273684210526316
E01014197,1907,0.4035,26.8976666666667,1.146,0.5721027792344,0.287886733088621,0.159412690089145
E01014198,1420,0.4545,34.776,1.571,0.600704225352113,0.254929577464789,0.164788732394366
E01014199,1713,0.409,25.406,1.035,0.622883829538821,0.270286047869235,0.141272621132516
E01014200,1344,0.505,26.759,1.508,0.569196428571429,0.3125,0.142113095238095
E01014201,1247,0.4895,31.6216666666667,1.547,0.607056936647955,0.278267842822775,0.131515637530072
E01014202,2924,0.1215,17.1623333333333,-0.237,0.621751025991792,0.192886456908345,0.241108071135431
E01014203,1608,0.1105,14.211,-0.127,0.615049751243781,0.147388059701493,0.307213930348259
E01014204,2115,0.1015,21.891,-0.409,0.603782505910165,0.167375886524823,0.294562647754137
E01014205,1298,0.1315,13.437,0.392,0.554699537750385,0.153312788906009,0.39060092449923
E01014206,1372,0.2035,19.4006666666667,0.467,0.635568513119534,0.188046647230321,0.229591836734694
E01014207,1262,0.1775,21.6506666666667,0.459,0.621236133122029,0.181458003169572,0.240887480190174
E01014208,1407,0.2965,20.513,0.946,0.6090973702914,0.194029850746269,0.240938166311301
E01014209,1535,0.273,22.9286666666667,0.876,0.58371335504886,0.21042345276873,0.257980456026059
E01014210,1562,0.353,31.0353333333333,1.109,0.58898847631242,0.23943661971831,0.217029449423816
E01014211,1586,0.4545,33.765,1.619,0.598360655737705,0.242749054224464,0.217528373266078
E01014212,2035,0.3325,27.97,1.889,0.573955773955774,0.224570024570025,0.257493857493858
E01014213,1294,0.3535,37.827,1.272,0.626738794435858,0.244976816074189,0.171561051004637
E01014214,1494,0.067,16.1136666666667,-0.101,0.572289156626506,0.130522088353414,0.399598393574297
E01014215,1514,0.15,16.602,0.217,0.575297225891678,0.179656538969617,0.30779392338177
E01014216,1325,0.1085,17.8346666666667,0.177,0.569056603773585,0.117735849056604,0.406037735849057
E01014217,1414,0.4325,32.997,1.805,0.58981612446959,0.246817538896747,0.202263083451202
E01014218,1620,0.464,33.2326666666667,1.827,0.583950617283951,0.245679012345679,0.194444444444444
E01014219,1287,0.204,24.437,0.885,0.605283605283605,0.146853146853147,0.319347319347319
E01014220,1700,0.43,30.1753333333333,1.713,0.602352941176471,0.277647058823529,0.146470588235294
E01014221,1595,0.3965,26.2926666666667,1.57,0.605015673981191,0.278996865203762,0.159247648902821
E01014222,1634,0.44,32.068,1.618,0.616891064871481,0.282129742962056,0.137086903304774
E01014223,1790,0.456,34.5213333333333,1.618,0.610055865921788,0.256983240223464,0.185474860335196
E01014224,1746,0.4545,32.162,1.963,0.549828178694158,0.268041237113402,0.221076746849943
E01014225,1455,0.1305,22.1426666666667,0.329,0.590378006872852,0.136082474226804,0.360137457044674
E01014226,1421,0.3115,23.327,1.629,0.58128078817734,0.159042927515834,0.353272343420127
E01014228,1262,0.0985,11.7993333333333,0.201,0.498415213946117,0.140253565768621,0.452456418383518
E01014229,2138,0.379,22.938,2.066,0.605706267539757,0.26333021515435,0.184752104770814
E01014230,1607,0.243,30.2103333333333,0.788,0.638456751711263,0.186060983198507,0.247666459240821
E01014233,1400,0.1415,16.0363333333333,0.489,0.532142857142857,0.155714285714286,0.395714285714286
E01014234,1552,0.3805,27.6376666666667,1.287,0.605670103092783,0.287371134020619,0.144974226804124
E01014235,1573,0.33,22.9126666666667,1.549,0.610934520025429,0.198982835346472,0.252383979656707
E01014237,1695,0.4195,26.2,1.728,0.628908554572271,0.256047197640118,0.149852507374631
E01014238,1587,0.4055,22.7776666666667,1.725,0.595463137996219,0.264020163831128,0.16698172652804
E01014239,1479,0.134,16.977,0.456,0.626098715348208,0.161595672751859,0.276538201487492
E01014240,1541,0.2345,20.8926666666667,0.887,0.603504218040234,0.226476314081765,0.202465931213498
E01014241,1616,0.2805,32.5366666666667,1.267,0.636138613861386,0.193688118811881,0.235148514851485
E01014242,1567,0.357,23.7443333333333,1.298,0.601786853860881,0.208679004467135,0.23356732610083
E01014243,1392,0.1525,16.9073333333333,0.506,0.616379310344828,0.145833333333333,0.331896551724138
E01014244,1689,0.449,29.2226666666667,1.69,0.563055062166963,0.291888691533452,0.177619893428064
E01014245,1637,0.2245,32.2976666666667,0.726,0.635308491142334,0.196701282834453,0.222357971899817
E01014246,1604,0.3465,39.5396666666667,1.183,0.622194513715711,0.224438902743142,0.203865336658354
E01014247,1684,0.3645,51.263,1.505,0.655581947743468,0.192992874109264,0.188242280285036
E01014248,1315,0.3535,41.236,1.306,0.676045627376426,0.215969581749049,0.175665399239544
E01014249,1937,0.407,47.859,1.457,0.622612287041817,0.252968508002065,0.146102219927723
E01014250,1312,0.431,38.343,2.049,0.607469512195122,0.243140243902439,0.188262195121951
E01014252,1582,0.277,25.6643333333333,1.127,0.657395701643489,0.190897597977244,0.191529709228824
E01014253,1635,0.1815,22.4623333333333,0.507,0.650764525993884,0.188990825688073,0.227522935779817
E01014254,2012,0.413,40.8523333333333,1.402,0.633200795228628,0.275347912524851,0.0949304174950298
E01014255,1930,0.441,28.7296666666667,1.105,0.611917098445596,0.253886010362694,0.152331606217617
E01014256,2084,0.3165,24.984,1.072,0.642514395393474,0.22552783109405,0.166986564299424
E01014257,1544,0.302,23.5136666666667,1.045,0.596502590673575,0.19300518134715,0.270725388601036
E01014258,1484,0.0585,9.437,-0.085,0.648247978436658,0.193396226415094,0.21832884097035
E01014259,1547,0.2285,19.641,1.287,0.534583063994829,0.118939883645766,0.447317388493859
E01014260,1371,0.3265,26.308,1.254,0.536105032822757,0.212983223924143,0.310722100656455
E01014261,1550,0.5105,31.996,1.799,0.567741935483871,0.271612903225806,0.185161290322581
E01014262,1367,0.337,28.8456666666667,1.169,0.601316752011704,0.225310899780541,0.20848573518654
E01014263,1657,0.3765,28.161,1.309,0.618587809293905,0.254073627036814,0.16113458056729
E01014264,1927,0.1335,17.6186666666667,0.316,0.619615983393876,0.174883238194084,0.264141152049818
E01014265,1514,0.057,12.586,-0.325,0.589167767503302,0.134742404227213,0.358652575957728
E01014266,1241,0.314,34.5706666666667,1.055,0.624496373892023,0.230459307010475,0.206285253827558
E01014267,2337,0.155,15.2116666666667,0.285,0.605049208386821,0.186991869918699,0.265297389816003
E01014268,2580,0.23,16.453,0.919,0.632558139534884,0.22093023255814,0.194186046511628
E01014269,1670,0.4045,25.1253333333333,1.204,0.61497005988024,0.237125748502994,0.182035928143713
E01014270,1579,0.0915,14.464,-0.187,0.582013932868904,0.184293856871438,0.309689677010766
E01014271,1478,0.197,18.5513333333333,0.708,0.621109607577808,0.189445196211096,0.256427604871448
E01014272,1400,0.09,21.4546666666667,0.078,0.618571428571429,0.160714285714286,0.309285714285714
E01014273,1296,0.3945,48.543,1.532,0.699074074074074,0.216049382716049,0.123456790123457
E01014274,1761,0.3545,28.655,1.154,0.605905735377626,0.227143668370244,0.215786484951732
E01014275,1470,0.5025,34.0036666666667,1.958,0.603401360544218,0.208843537414966,0.225850340136054
E01014276,1466,0.267,38.549,1.076,0.692360163710778,0.183492496589359,0.180763983628922
E01014277,1483,0.213,29.663,0.81,0.627781523937964,0.176668914362778,0.252865812542144
E01014278,1191,0.2775,29.589,1.202,0.597816960537364,0.18303946263644,0.28463476070529
E01014279,1802,0.2955,38.817,1.104,0.648168701442841,0.226415094339623,0.159822419533851
E01014280,1198,0.1165,15.5233333333333,0.716,0.617696160267112,0.123539232053422,0.352253756260434
E01014281,2156,0.3335,45.2296666666667,1.23,0.684137291280148,0.227736549165121,0.0746753246753247
E01014282,1550,0.157,31.1443333333333,1.07,0.748387096774194,0.134838709677419,0.0890322580645161
E01014283,2038,0.206,37.501,0.79,0.786064769381747,0.152109911678116,0.0490677134445535
E01014284,1403,0.1645,47.9973333333333,1.074,0.847469707769066,0.123307198859587,0.0220955096222381
E01014285,2412,0.3045,30.9136666666667,0.684,0.635572139303483,0.256633499170813,0.135572139303483
E01014286,1744,0.409,47.7613333333333,1.521,0.656536697247706,0.255160550458716,0.119839449541284
E01014287,2172,0.449,38.0093333333333,2.013,0.691988950276243,0.199355432780847,0.138121546961326
E01014288,1611,0.1535,30.955,0.557,0.690875232774674,0.176908752327747,0.173184357541899
E01014289,1495,0.1075,23.4446666666667,0.139,0.654849498327759,0.133110367892977,0.288963210702341
E01014290,1434,0.1435,18.5616666666667,0.441,0.670153417015342,0.161785216178522,0.231520223152022
E01014291,2214,0.148,17.958,0.622,0.6806684733514,0.19873532068654,0.150406504065041
E01014292,1534,0.102,22.8706666666667,0.25,0.655149934810952,0.172750977835724,0.229465449804433
E01014293,1614,0.3025,34.6173333333333,2.051,0.741016109045849,0.17905824039653,0.115241635687732
E01014294,1366,0.213,17.6773333333333,1.136,0.652269399707174,0.157393850658858,0.247437774524158
E01014295,1692,0.154,16.7023333333333,0.218,0.605200945626478,0.157801418439716,0.316193853427896
E01014296,1327,0.2445,22.9383333333333,0.958,0.632253202712886,0.168048229088169,0.282592313489073
E01014297,1105,0.0985,11.8156666666667,0.381,0.657918552036199,0.149321266968326,0.309502262443439
E01014298,1502,0.356,22.6263333333333,1.497,0.613182423435419,0.247669773635153,0.175765645805593
E01014299,1298,0.0985,11.7423333333333,0.296,0.62326656394453,0.147919876733436,0.324345146379045
E01014300,1422,0.3865,34.633,1.513,0.611814345991561,0.222925457102672,0.208157524613221
E01014301,1645,0.118,12.9973333333333,0.201,0.690577507598784,0.19209726443769,0.150151975683891
E01014302,1832,0.3535,28.4066666666667,1.73,0.626091703056769,0.164301310043668,0.283296943231441
E01014303,1336,0.11,13.7703333333333,0.331,0.686377245508982,0.159431137724551,0.258982035928144
E01014304,1444,0.1165,19.7986666666667,0.46,0.606648199445983,0.153047091412742,0.335872576177285
E01014305,1679,0.3645,49.1623333333333,1.034,0.599761762954139,0.288862418106015,0.139368671828469
E01014306,1568,0.363,44.2993333333333,1.444,0.636479591836735,0.259566326530612,0.143494897959184
E01014307,1613,0.429,53.2016666666667,1.014,0.585864848109113,0.301301921884687,0.112213267203968
E01014308,1521,0.1195,13.3463333333333,0.702,0.523339907955293,0.10913872452334,0.472715318869165
E01014309,1237,0.2945,30.1776666666667,1.465,0.589329021827001,0.162489894907033,0.314470493128537
E01014310,2134,0.141,13.4493333333333,0.19,0.625585754451734,0.183223992502343,0.238519212746017
E01014311,1285,0.2855,27.0676666666667,1.296,0.562645914396887,0.169649805447471,0.326848249027237
E01014312,1436,0.1835,22.8133333333333,0.678,0.55849582172702,0.213091922005571,0.3008356545961
E01014313,1509,0.3745,25.9396666666667,1.597,0.560636182902585,0.166335321404904,0.351225977468522
E01014314,1415,0.0835,13.2583333333333,-0.133,0.641696113074205,0.189399293286219,0.228975265017668
E01014315,1245,0.0845,13.0903333333333,0.196,0.493975903614458,0.121285140562249,0.456224899598394
E01014316,1735,0.479,33.843,1.767,0.568299711815562,0.314697406340058,0.130835734870317
E01014317,1578,0.461,25.406,1.785,0.591254752851711,0.252217997465146,0.203422053231939
E01014318,1380,0.0725,11.581,0.017,0.571739130434783,0.151449275362319,0.35
E01014319,1450,0.139,16.2226666666667,0.146,0.62551724137931,0.213103448275862,0.226896551724138
E01014320,1235,0.066,9.27933333333333,-0.102,0.621052631578947,0.182995951417004,0.272874493927125
E01014321,1380,0.1985,29.1276666666667,0.602,0.623188405797101,0.176086956521739,0.289130434782609
E01014322,1683,0.2945,30.5426666666667,0.713,0.591206179441474,0.258467023172906,0.191325014854427
E01014323,1265,0.232,36.298,0.835,0.69802371541502,0.176284584980237,0.185770750988142
E01014324,1412,0.1105,17.17,0.394,0.565864022662889,0.136685552407932,0.380311614730878
E01014325,1227,0.056,9.69666666666667,0.043,0.712306438467808,0.127139364303178,0.320293398533007
E01014326,1323,0.076,8.76666666666667,0.16,0.651549508692366,0.117157974300831,0.349206349206349
E01014327,1463,0.2365,31.2616666666667,0.911,0.684210526315789,0.190704032809296,0.200956937799043
E01014328,1486,0.363,40.1156666666667,1.352,0.664199192462988,0.207267833109018,0.190444145356662
E01014329,1560,0.27,25.6456666666667,0.988,0.656410256410256,0.169230769230769,0.239102564102564
E01014330,1373,0.499,39.379,1.936,0.702112163146395,0.187181354697742,0.151493080844865
E01014331,1554,0.3975,26.425,1.189,0.613899613899614,0.250965250965251,0.175675675675676
E01014332,1649,0.168,16.4296666666667,0.829,0.537295330503335,0.137659187386295,0.423893268647665
E01014333,1402,0.102,14.7563333333333,0.094,0.598430813124108,0.132667617689016,0.351640513552068
E01014334,1369,0.1945,15.9076666666667,0.779,0.480642804967129,0.0745069393718042,0.535427319211103
E01014335,1753,0.127,23.9716666666667,0.278,0.609811751283514,0.177410154021677,0.284084426697091
E01014336,1662,0.4265,29.7106666666667,1.351,0.620336943441637,0.26173285198556,0.159446450060168
E01014337,1775,0.3065,34.1186666666667,1.015,0.593802816901408,0.234929577464789,0.223661971830986
E01014338,1459,0.126,21.128,0.33,0.645647703906785,0.167923235092529,0.253598355037697
E01014339,2016,0.2255,33.0826666666667,1.074,0.739583333333333,0.185019841269841,0.118055555555556
E01014340,2114,0.2535,24.5086666666667,0.756,0.617786187322611,0.19441816461684,0.228476821192053
E01014341,1781,0.203,20.3523333333333,0.724,0.674901740595171,0.195395845030882,0.180235822571589
E01014342,1512,0.3565,25.5373333333333,1.373,0.605820105820106,0.23015873015873,0.178571428571429
E01014343,1836,0.1765,23.7573333333333,0.611,0.684640522875817,0.173747276688453,0.200435729847495
E01014344,1555,0.2385,19.2176666666667,0.868,0.607073954983923,0.232154340836013,0.188424437299035
E01014345,2130,0.2695,38.732,1.232,0.72112676056338,0.159154929577465,0.137089201877934
E01014346,1575,0.096,9.55033333333333,-0.025,0.512380952380952,0.136507936507936,0.453968253968254
E01014347,1359,0.0635,8.63066666666667,-0.259,0.586460632818249,0.173657100809419,0.331861662987491
E01014348,1466,0.056,7.72466666666667,0.052,0.517053206002729,0.157571623465211,0.403819918144611
E01014349,1332,0.076,11.4473333333333,-0.09,0.54954954954955,0.124624624624625,0.427927927927928
E01014350,1338,0.0575,9.19333333333333,-0.263,0.577727952167414,0.145739910313901,0.340807174887892
E01014351,1367,0.0795,9.81466666666667,1.119,0.56693489392831,0.124359912216533,0.396488661302121
E01014352,1349,0.045,9.07766666666667,-0.298,0.578206078576723,0.144551519644181,0.36767976278725
E01014353,1649,0.2365,18.85,0.813,0.612492419648272,0.229836264402668,0.204366282595512
E01014354,1775,0.471,34.9263333333333,1.939,0.608450704225352,0.233239436619718,0.216901408450704
E01014355,2013,0.3495,39.243,1.082,0.614505712866369,0.254843517138599,0.166915052160954
E01014356,1880,0.2975,32.928,0.641,0.636170212765957,0.23563829787234,0.173404255319149
E01014357,1565,0.287,29.5186666666667,1.647,0.555271565495208,0.166134185303514,0.352715654952077
E01014358,1327,0.469,31.963,1.547,0.581009796533534,0.241145440844009,0.205727204220045
E01014359,1932,0.275,21.4346666666667,0.876,0.620600414078675,0.231366459627329,0.193064182194617
E01014360,2818,0.1195,11.4716666666667,0.041,0.649751596877218,0.234208658623137,0.155784244144784
E01014361,1814,0.4255,38.0576666666667,1.271,0.671444321940463,0.267916207276736,0.0948180815876516
E01014362,1263,0.085,14.86,0.083,0.58590657165479,0.147268408551069,0.359461599366588
E01014363,1252,0.131,18.3146666666667,0.683,0.500798722044728,0.106230031948882,0.484025559105431
E01014364,1539,0.1865,21.755,0.999,0.599740090968161,0.179987004548408,0.283300844704353
E01014365,1501,0.133,17.063,0.708,0.545636242504997,0.158560959360426,0.378414390406396
E01014366,1825,0.412,27.223,1.411,0.573698630136986,0.247123287671233,0.213150684931507
E01014367,1865,0.389,23.498,1.557,0.589812332439678,0.29597855227882,0.145844504021448
E01014368,1777,0.3605,29.7446666666667,1.457,0.617332583005065,0.228474957794035,0.194147439504783
E01014369,1836,0.166,16.9683333333333,0.423,0.586056644880174,0.229302832244009,0.24400871459695
E01014370,1876,0.1875,27.363,0.719,0.725479744136461,0.0447761194029851,0.275053304904051
E01014371,2048,0.089,29.2303333333333,-0.133,0.779296875,0.05810546875,0.20849609375
E01014372,1888,0.1045,29.0893333333333,-0.17,0.805084745762712,0.0683262711864407,0.180614406779661
E01014373,1557,0.129,20.3923333333333,-0.565,0.6461143224149,0.209377007064868,0.196531791907514
E01014374,1607,0.0915,13.718,-1.123,0.567517112632234,0.18855009334163,0.302426882389546
E01014375,1317,0.053,26.4053333333333,-1.251,0.57630979498861,0.153378891419894,0.382687927107062
E01014376,1638,0.0285,12.5553333333333,-1.527,0.535409035409035,0.166666666666667,0.381562881562882
E01014377,1500,0.043,14.4433333333333,-1.529,0.519333333333333,0.182,0.370666666666667
E01014380,4336,0.017,12.4086666666667,-1.913,0.82080258302583,0.0604243542435424,0.131457564575646
E01014381,1502,0.029,14.033,-1.917,0.588548601864181,0.131824234354194,0.35352862849534
E01014382,2537,0.0675,22.0666666666667,-1.768,0.551832873472605,0.186440677966102,0.339377217185652
E01014383,1171,0.0565,25.183,-1.177,0.561058923996584,0.17933390264731,0.327924850555081
E01014384,1643,0.077,18.679,-1.269,0.586731588557517,0.200852099817407,0.290322580645161
E01014385,1469,0.085,26.0506666666667,-0.627,0.584751531654186,0.176991150442478,0.329475833900613
E01014386,1171,0.1025,16.2766666666667,-0.416,0.567890691716482,0.216908625106746,0.271562766865927
E01014387,1721,0.1135,11.5776666666667,-0.689,0.655432887855898,0.192330040674027,0.210923881464265
E01014388,1264,0.0425,13.0436666666667,-1.698,0.54746835443038,0.169303797468354,0.360759493670886
E01014389,2069,0.137,8.70333333333333,-0.612,0.58675688738521,0.212179797003383,0.248429192846786
E01014390,1461,0.3875,32.031,1.143,0.633812457221081,0.258042436687201,0.14031485284052
E01014391,1738,0.083,18.5636666666667,-1.237,0.58457997698504,0.170310701956272,0.345224395857307
E01014392,1099,0.0735,28.2466666666667,-0.338,0.543221110100091,0.130118289353958,0.430391264786169
E01014393,1366,0.057,13.5876666666667,-0.867,0.576134699853587,0.173499267935578,0.330161054172767
E01014394,1743,0.096,18.7753333333333,-0.557,0.59552495697074,0.179575444635686,0.312105565117613
E01014395,1309,0.017,6.82366666666667,-1.319,0.511077158135982,0.151260504201681,0.421695951107716
E01014396,1495,0.0905,8.73366666666667,-0.89,0.585953177257525,0.157859531772575,0.307692307692308
E01014397,1352,0.0375,4.374,-1.269,0.568786982248521,0.187869822485207,0.331360946745562
E01014398,1803,0.1065,6.22533333333333,-0.664,0.590127565169163,0.193011647254576,0.276760953965613
E01014399,2635,0.1185,10.0543333333333,-0.645,0.564705882352941,0.194686907020873,0.285009487666034
E01014400,2622,0.101,8.65533333333333,-0.587,0.60602593440122,0.176964149504195,0.272311212814645
E01014401,1716,0.2,18.2053333333333,0.208,0.611888111888112,0.19988344988345,0.255244755244755
E01014403,1780,0.1455,9.324,0.223,0.563483146067416,0.113483146067416,0.40561797752809
E01014404,2130,0.268,13.1426666666667,0.19,0.603755868544601,0.230516431924883,0.208450704225352
E01014405,2148,0.041,15.4003333333333,-1.34,0.681098696461825,0.149441340782123,0.215083798882682
E01014407,1691,0.1385,35.3486666666667,0.222,0.860437610881135,0.0768775872264932,0.0958013010053223
E01014409,1607,0.18,17.0803333333333,0.246,0.589919103920349,0.174859987554449,0.306160547604232
E01014410,1771,0.0625,10.0423333333333,-1.468,0.592320722755505,0.189158667419537,0.27442123094297
E01014411,2177,0.059,15.5533333333333,-1.375,0.621956821313735,0.160771704180064,0.277905374368397
E01014412,1327,0.0395,12.6433333333333,-1.507,0.659382064807837,0.143933685003768,0.266767143933685
E01014413,2477,0.044,6.92966666666667,-1.834,0.511909568025838,0.246669358094469,0.261606782398062
E01014414,1532,0.13,20.745,0.108,0.789164490861619,0.0678851174934726,0.201697127937337
E01014415,2000,0.0285,15.597,-1.744,0.6515,0.1695,0.232
E01014416,1720,0.093,12.045,-0.381,0.558139534883721,0.172674418604651,0.313372093023256
E01014417,1813,0.0515,11.1303333333333,-1.133,0.596249310535025,0.182570325427468,0.305570876999448
E01014418,1494,0.085,24.0946666666667,-1.004,0.601070950468541,0.170013386880857,0.346050870147256
E01014419,1557,0.0925,18.0016666666667,-0.977,0.617212588310854,0.192035966602441,0.254335260115607
E01014420,1504,0.1435,23.0456666666667,-0.093,0.653590425531915,0.170212765957447,0.246675531914894
E01014421,1573,0.067,9.213,-1.115,0.588048315321043,0.179910998092816,0.312778130959949
E01014422,1700,0.081,9.57933333333333,-0.976,0.576470588235294,0.162941176470588,0.330588235294118
E01014423,1467,0.1315,20.318,-0.529,0.59986366734833,0.172460804362645,0.279481935923654
E01014424,2265,0.094,10.1936666666667,-0.948,0.547461368653422,0.19514348785872,0.298896247240618
E01014425,2294,0.1215,13.4326666666667,-0.484,0.581081081081081,0.173496076721883,0.30514385353095
E01014426,1454,0.239,17.7116666666667,0.64,0.558459422283356,0.178129298486933,0.344566712517194
E01014427,1254,0.0805,16.8006666666667,-0.407,0.716108452950558,0.141945773524721,0.221690590111643
E01014428,1360,0.052,11.4006666666667,-0.819,0.636029411764706,0.150735294117647,0.265441176470588
E01014429,1605,0.0695,11.737,-0.81,0.633644859813084,0.20809968847352,0.204361370716511
E01014430,1611,0.1095,8.75166666666667,-0.738,0.556176288019863,0.163252638112973,0.35195530726257
E01014431,1217,0.1795,16.148,0.027,0.650780608052588,0.178307313064914,0.231717337715694
E01014432,1412,0.131,20.2403333333333,-0.376,0.645184135977337,0.172096317280453,0.225212464589235
E01014433,1350,0.203,16.588,0.114,0.698518518518519,0.194814814814815,0.14962962962963
E01014434,1986,0.08,9.191,-0.899,0.636455186304129,0.149043303121853,0.271399798590131
E01014435,1746,0.028,19.8536666666667,-0.84,0.879152348224513,0.0504009163802978,0.0910652920962199
