MSOA21CD,pop,working_pop,elderly_pop,child_pop,working_percent,elderly_percent,child_percent,econ_score,infrastructure_score,health_score
E02001030,6125,3883.000000000001,1630.0,1060.9999999999998,0.6339591836734695,0.26612244897959186,0.17322448979591834,0.0955,16.241166666666658,-0.20675
E02001031,6888,4247.0,1631.0000000000005,1359.0000000000018,0.6165795586527294,0.23678861788617891,0.19729965156794452,0.23325,17.608833333333322,0.587
E02001032,7775,4694.0,2061.9999999999973,1484.999999999999,0.6037299035369775,0.2652090032154337,0.1909967845659163,0.1814,19.961666666666662,0.42400000000000004
E02001033,6223,3962.000000000001,1176.0000000000005,1367.0000000000005,0.6366704161979754,0.188976377952756,0.21966896995018487,0.23625000000000002,23.0175,0.5405
E02001034,8802,5579.0,1794.0,1873.999999999999,0.6338332197227903,0.2038173142467621,0.21290615769143367,0.3982,32.270200000000024,1.5308
E02001035,7227,4246.000000000002,2248.9999999999995,1202.999999999999,0.5875190258751906,0.3111941331119413,0.166459111664591,0.1024,11.074333333333325,-0.2552
E02001036,7389,4585.0,1528.9999999999989,1575.9999999999993,0.6205169847069969,0.20692921910948692,0.21329002571389893,0.20775,19.67191666666665,0.4225
E02001037,7251,4115.000000000001,2436.0,1206.0000000000005,0.567507929940698,0.3359536615639222,0.16632188663632608,0.0789,13.799666666666647,-0.4574000000000001
E02001038,5699,3666.9999999999995,1397.0000000000014,997.0000000000014,0.6434462186348482,0.24513072468854208,0.1749429724513075,0.22675,18.74858333333335,0.72525
E02001039,8610,5380.000000000003,1542.0000000000002,1987.9999999999982,0.6248548199767715,0.17909407665505228,0.2308943089430892,0.2895,19.7892,0.6552
E02001040,6464,4054.0000000000005,1741.9999999999989,1105.9999999999986,0.6271658415841584,0.26949257425742557,0.17110148514851464,0.141875,20.798083333333324,0.16275
E02001041,7783,5057.999999999999,1694.999999999999,1430.0000000000007,0.649877939098034,0.21778234613902084,0.18373377874855462,0.209,19.26313333333334,0.44719999999999993
E02001042,6600,4209.0,1588.999999999999,1214.999999999999,0.6377272727272727,0.24075757575757561,0.18409090909090894,0.15175,15.379416666666675,0.07200000000000001
E02001043,5830,3702.000000000002,1343.0,1124.0000000000005,0.6349914236706693,0.23036020583190395,0.1927958833619212,0.192,15.841666666666667,0.54575
E02001044,9636,5174.999999999999,1539.9999999999993,3119.9999999999973,0.5370485678704856,0.15981735159817345,0.32378580323785777,0.2234,21.09913333333332,0.06280000000000001
E02001045,8583,5179.000000000001,1874.0000000000005,1974.9999999999984,0.6034020738669464,0.2183385762553886,0.23010602353489437,0.37170000000000003,32.5952,1.4380000000000002
E02001046,11371,7204.0,1710.0,2834.0,0.6335414651305954,0.15038255210623516,0.2492304986368833,0.3448333333333333,28.82166666666667,1.2988333333333333
E02001047,10497,6499.000000000001,2074.9999999999986,2368.0,0.6191292750309613,0.19767552634085916,0.22558826331332762,0.3413333333333333,27.355388888888896,1.2963333333333333
E02001048,9583,5814.000000000002,1637.9999999999995,2508.000000000001,0.6066993634561204,0.1709276844411979,0.2617134509026402,0.304,31.916800000000002,0.7710000000000001
E02001049,10580,6465.0,2396.0,2289.0000000000014,0.6110586011342155,0.2264650283553875,0.21635160680529314,0.24075,23.093444444444433,0.8498333333333333
E02001050,8561,5172.000000000001,1265.0000000000007,2408.9999999999977,0.6041350309543279,0.14776311178600637,0.2813923607055248,0.408875,37.68741666666665,1.4075
E02001051,9447,5696.999999999998,1553.0000000000005,2551.0000000000005,0.603048586852969,0.16439081189795707,0.27003281465015355,0.3509,33.828600000000016,1.0452
E02001052,15125,9171.000000000002,1786.0000000000023,4335.000000000002,0.6063471074380167,0.11808264462809932,0.286611570247934,0.37492857142857144,42.169428571428554,0.8772857142857141
E02001053,11836,7154.999999999999,1504.9999999999993,3492.999999999999,0.604511659344373,0.12715444406894216,0.2951165934437309,0.49008333333333337,36.99200000000002,1.9256666666666664
E02001055,9906,5920.999999999997,1874.0000000000007,2560.000000000001,0.5977185544114675,0.18917827579244909,0.25842923480718766,0.3947,38.0206,1.6740000000000002
E02001056,9003,5402.999999999999,1447.0000000000005,2425.999999999999,0.6001332889036987,0.16072420304343002,0.2694657336443407,0.45339999999999997,37.043466666666674,1.7256
E02001059,12093,7809.0,1504.0000000000007,3077.9999999999977,0.6457454725874473,0.1243694699412884,0.25452741255271627,0.3770833333333334,31.262555555555565,1.4756666666666665
E02001061,11107,6963.999999999999,1664.0000000000023,2891.0,0.626991987035203,0.1498154317097328,0.2602863059331953,0.41375,35.93633333333333,1.4364999999999999
E02001062,10718,7687.000000000002,960.0000000000006,2239.0,0.7172047023698452,0.08956894943086402,0.2089009143496921,0.32175,27.59205555555555,1.2798333333333334
E02001063,12098,9892.999999999998,551.9999999999995,1553.9999999999984,0.8177384691684575,0.04562737642585547,0.1284509836336583,0.21559999999999996,24.772866666666662,0.9823999999999999
E02001064,11022,6854.999999999999,1521.9999999999993,2989.9999999999977,0.6219379422972237,0.1380874614407548,0.2712756305570675,0.41509999999999997,33.02533333333332,1.4956
E02001065,9957,6174.999999999999,1572.9999999999995,2551.0000000000023,0.6201667168825951,0.15797931103746105,0.2562016671688262,0.37570000000000003,43.38479999999997,1.0246
E02001066,12184,9521.0,922.9999999999997,1882.999999999999,0.7814346684175969,0.07575508864084042,0.15454694681549566,0.2911,37.551066666666664,1.3228
E02001067,11574,7097.000000000001,1325.9999999999993,3305.000000000001,0.6131847243822361,0.1145671332296526,0.2855538275444964,0.42849999999999994,35.82305555555556,1.3074999999999999
E02001068,12161,7509.999999999997,1212.0000000000014,3475.999999999999,0.6175478990214618,0.09966285667297109,0.2858317572568045,0.41229999999999994,36.58926666666666,1.3164000000000002
E02001069,12846,9198.0,854.0,2859.000000000001,0.7160205511443251,0.0664798380818932,0.22255955161139662,0.33235714285714285,37.53409523809524,1.0559999999999998
E02001070,12975,10452.0,1052.9999999999989,1591.0000000000007,0.8055491329479769,0.08115606936416177,0.12262042389210025,0.22879999999999998,32.95893333333334,0.8656
E02001072,8902,6526.0,1130.999999999999,1550.0000000000002,0.7330936868119524,0.1270501011008761,0.17411817569085603,0.255,27.281,0.9512
E02001073,9203,6663.0,1653.0000000000014,1383.0,0.7240030424861458,0.17961534282299266,0.15027708355970879,0.12616666666666668,22.2728888888889,0.331
E02001074,11809,7768.0,1906.0000000000018,2591.000000000002,0.65780337031078,0.16140232026420542,0.21940892539588464,0.32591666666666663,26.056,1.1936666666666669
E02001075,9151,6167.000000000002,931.9999999999985,2205.9999999999964,0.6739154190798822,0.10184679270025118,0.2410665501038134,0.32225000000000004,37.42458333333335,0.981
E02001076,11245,9867.999999999998,542.9999999999999,893.0000000000013,0.8775455758114716,0.048288128056914174,0.0794130724766564,0.12125,28.910333333333327,1.01
E02001077,7368,4982.999999999999,1414.9999999999995,1312.0000000000007,0.6763029315960911,0.19204668838219321,0.1780673181324648,0.1289,21.12686666666668,0.37820000000000004
E02001078,10668,6788.999999999998,2046.0000000000016,2245.9999999999986,0.6363892013498311,0.1917885264341959,0.21053618297712773,0.23266666666666666,26.150111111111116,0.5313333333333333
E02001079,9663,6928.999999999999,1297.999999999999,1769.999999999999,0.7170650936562143,0.13432681361895882,0.1831729276622166,0.2815,21.977533333333323,1.0866
E02001080,10088,8420.000000000002,919.0000000000015,970.9999999999995,0.8346550356859637,0.09109833465503583,0.09625297383029337,0.1457,25.158666666666658,1.0917999999999999
E02001081,6288,4259.000000000001,1188.0,1188.0000000000014,0.6773218829516541,0.18893129770992367,0.18893129770992387,0.128375,18.527916666666652,0.28475
E02001082,6787,5325.0,812.9999999999994,863.0000000000011,0.7845881832915869,0.1197878296743774,0.12715485486960382,0.125,20.82441666666668,0.49224999999999997
E02001083,8284,6646.0,690.9999999999995,1170.999999999999,0.8022694350555287,0.0834138097537421,0.1413568324480926,0.12350000000000001,16.182866666666666,0.7013999999999999
E02001084,8719,6330.999999999999,1290.0000000000002,1393.0000000000007,0.7261153802041518,0.1479527468746416,0.15976602821424482,0.16970000000000002,19.1822,0.5801999999999999
E02001085,9033,5551.999999999999,1425.0000000000002,2293.999999999999,0.6146352263921177,0.1577548987047493,0.2539577106166278,0.37909999999999994,25.923599999999983,1.2508
E02001086,7239,4914.000000000002,1230.999999999999,1348.9999999999982,0.6788230418566102,0.1700511120320485,0.18635170603674517,0.230625,18.413,0.6977500000000001
E02001087,9311,6266.0,2004.0000000000018,1450.0000000000005,0.672967457845559,0.21522929867898205,0.15572978197830528,0.07416666666666666,15.175111111111134,-0.22316666666666665
E02001088,9254,5730.999999999998,1727.999999999999,2186.9999999999986,0.6192997622649663,0.18673006267559963,0.23633023557380578,0.3132,20.43419999999998,1.2066
E02001089,8201,5240.0,1794.9999999999977,1599.0000000000002,0.6389464699426899,0.21887574686013872,0.19497622241190102,0.1044,16.54399999999998,-0.07980000000000001
E02001090,6976,4491.000000000002,1797.0000000000018,1195.0000000000005,0.6437786697247709,0.2575974770642204,0.17130160550458723,0.18,19.207666666666675,0.728
E02001091,8468,5254.000000000001,2099.999999999999,1630.0000000000005,0.62045347189419,0.24799244213509672,0.19248937175248,0.23249999999999998,19.227866666666678,0.9966000000000002
E02001092,9364,5983.000000000001,1612.0000000000023,2187.9999999999995,0.6389363519863307,0.17214865442118776,0.23366082870568128,0.2828,21.886666666666677,1.3686
E02001093,9928,6052.999999999998,1693.9999999999982,2536.000000000001,0.6096897663174857,0.17062852538275566,0.2554391619661564,0.41180000000000005,28.528466666666656,1.7408000000000001
E02001094,10085,6075.0,1506.9999999999984,2845.9999999999995,0.6023797719385225,0.14942984630639547,0.2822012890431333,0.46559999999999996,30.57766666666666,1.847
E02001095,9189,5916.000000000001,1714.0000000000002,2002.0000000000002,0.6438132549787791,0.18652736968114053,0.21786919142452935,0.3395,24.172866666666682,1.6974
E02001096,8027,5119.000000000001,1778.9999999999995,1616.9999999999993,0.6377226859349696,0.22162700884514758,0.2014451227108508,0.2878,23.522333333333343,1.2216
E02001097,9232,5757.0,1563.0000000000007,2280.9999999999977,0.6235918544194108,0.16930242634315432,0.24707538994800668,0.3506,25.57960000000002,1.4986000000000002
E02001098,5937,3357.000000000001,2135.0000000000014,929.0000000000007,0.5654370894391109,0.35960923025096875,0.15647633484925058,0.1795,18.528333333333343,0.44199999999999995
E02001099,5662,3496.9999999999995,1538.9999999999986,1043.9999999999995,0.6176262804662662,0.2718120805369125,0.18438714235252554,0.21725,25.776000000000003,0.6647500000000001
E02001100,6071,3476.999999999999,1978.0,1056.0,0.5727227804315598,0.32581123373414594,0.17394169000164716,0.17250000000000001,20.805916666666675,0.48425
E02001101,5619,3256.999999999999,1837.999999999999,938.0000000000009,0.5796405054280119,0.3271044669870082,0.16693361808150933,0.120375,19.033666666666676,0.1365
E02001102,5935,3718.999999999999,1444.000000000001,1158.9999999999998,0.6266217354675652,0.2433024431339513,0.19528222409435547,0.163625,19.964666666666652,0.33375
E02001103,5502,3187.9999999999986,1894.0,817.9999999999998,0.5794256633951288,0.34423845874227554,0.14867320974191198,0.083125,28.886166666666675,-0.26249999999999996
E02001104,7386,4591.999999999999,1439.999999999999,1686.0000000000014,0.6217167614405631,0.19496344435418347,0.2282696994313568,0.211375,23.511833333333353,0.4770000000000001
E02001105,6011,3541.000000000001,1890.9999999999993,1024.0,0.5890866744302115,0.31458991848278145,0.1703543503576776,0.19575,20.66633333333335,0.47450000000000003
E02001106,6161,3724.9999999999977,1731.000000000001,1077.0000000000002,0.6046096412919977,0.2809608829735434,0.17480928420710928,0.209125,26.478333333333325,0.6412500000000001
E02001107,6900,4084.000000000001,1366.9999999999995,1659.9999999999993,0.5918840579710146,0.19811594202898544,0.24057971014492743,0.2425,25.1795,0.16699999999999998
E02001108,6011,3621.0,983.9999999999992,1603.0,0.6023956080519048,0.16369988354683068,0.26667775744468475,0.39299999999999996,35.139222222222195,1.0383333333333333
E02001109,7905,4864.000000000002,1721.9999999999989,1755.9999999999995,0.615306767868438,0.21783681214421238,0.22213788741302967,0.3321,32.24973333333334,1.0681999999999998
E02001110,6549,3823.999999999998,2203.9999999999995,1055.9999999999984,0.583905939838143,0.3365399297602687,0.16124599175446608,0.06575,24.512833333333354,-0.5999999999999999
E02001111,9262,5499.000000000001,1142.9999999999986,2665.9999999999986,0.5937162599870439,0.12340747138846886,0.28784279853163447,0.487625,40.19316666666665,1.4975
E02001112,6041,3667.000000000001,1839.0,998.9999999999984,0.6070187055123325,0.304419798046681,0.1653699718589635,0.08875,12.737416666666675,-0.245
E02001113,9352,5811.000000000001,840.9999999999993,2679.000000000001,0.6213644140290848,0.08992728828058162,0.2864627887082978,0.43979999999999997,46.42153333333332,0.8498000000000001
E02001114,8934,5337.0,1926.0000000000005,1993.9999999999998,0.5973807924781732,0.21558092679650778,0.223192299082158,0.29800000000000004,24.46006666666668,0.733
E02001115,5890,3589.999999999999,1560.0000000000005,1112.000000000001,0.6095076400679116,0.2648556876061121,0.1887945670628185,0.197875,23.65383333333335,0.48224999999999996
E02001116,8052,4646.999999999999,924.0000000000005,2515.000000000001,0.5771236959761549,0.1147540983606558,0.3123447590660707,0.35250000000000004,46.46708333333335,0.6877500000000001
E02001117,6092,3460.999999999999,2048.0000000000005,998.9999999999995,0.5681221273801705,0.3361785948785293,0.16398555482600125,0.09449999999999999,20.9832222222222,-0.6833333333333332
E02001118,6105,3605.999999999999,1952.0,989.9999999999993,0.5906633906633905,0.31973791973791976,0.16216216216216206,0.107375,20.203416666666676,-0.10500000000000001
E02001119,12437,7578.999999999998,1376.0000000000007,3641.0000000000023,0.6093913323148668,0.11063761357240498,0.29275548765779547,0.4006,54.61333333333332,1.0741999999999998
E02001121,8865,5293.999999999999,859.0000000000005,2691.0000000000014,0.5971799210377889,0.09689791314156801,0.30355329949238596,0.45362500000000006,47.66133333333335,1.113
E02001123,7108,4199.0,1248.0000000000005,1881.0,0.5907428249859313,0.17557681485649979,0.26463140123804163,0.39549999999999996,32.00158333333335,1.17875
E02001124,7054,4440.0,1204.999999999999,1644.0000000000002,0.62943011057556,0.17082506379359216,0.23305925715905873,0.34650000000000003,29.600999999999978,0.966
E02001125,8151,5220.999999999998,1916.9999999999986,1523.9999999999995,0.6405349036927982,0.23518586676481396,0.18697092381302902,0.2063,22.312866666666658,0.5212
E02001126,9225,5616.999999999998,1354.000000000001,2563.999999999998,0.6088888888888887,0.1467750677506776,0.27794037940379385,0.45220000000000005,33.58406666666666,1.512
E02001127,7804,4672.0,1351.0000000000023,2025.0,0.5986673500768837,0.1731163505894416,0.25948231676063555,0.3889,30.07273333333334,1.1232
E02001128,7457,4585.000000000001,1827.0,1466.9999999999998,0.6148585221939119,0.24500469357650528,0.1967279066648786,0.2758,29.40259999999998,0.7166
E02001129,6947,4355.999999999999,1436.0000000000011,1450.9999999999982,0.627033251763351,0.20670793148121508,0.20886713689362288,0.2945,29.988583333333327,1.079
E02001130,5740,3487.9999999999995,1844.9999999999995,865.0000000000017,0.6076655052264808,0.32142857142857134,0.15069686411149855,0.18475,21.33108333333335,0.36824999999999997
E02001131,5393,3215.999999999998,1449.9999999999998,1019.9999999999993,0.5963285740775075,0.26886704987947335,0.18913406267383634,0.1715,17.998833333333327,0.275
E02001132,6804,4168.999999999999,1864.0000000000002,1202.000000000001,0.6127278071722515,0.2739564961787184,0.17666078777189903,0.183875,31.173333333333346,0.45100000000000007
E02001133,6681,4045.0,1742.0000000000007,1305.9999999999995,0.6054482861847029,0.2607394102679241,0.1954797186049992,0.12675,20.816583333333348,0.06974999999999999
E02001134,6301,3800.0000000000014,1917.0000000000005,1073.0,0.6030788763688305,0.3042374226313284,0.17029043009046183,0.110625,21.2055,0.17099999999999999
E02001135,8530,5190.999999999999,1328.000000000001,2227.0,0.6085580304806564,0.15568581477139518,0.2610785463071512,0.4258,34.65706666666668,1.5156000000000003
E02001136,9573,5837.0,2456.0,1832.0000000000025,0.6097357150318604,0.25655489397263137,0.19137156586232137,0.21358333333333335,18.69666666666667,0.5603333333333332
E02001137,6206,3822.9999999999995,1841.0,1015.0000000000007,0.6160167579761521,0.2966484047695778,0.16355140186915898,0.098,21.06866666666665,-0.08075
E02001138,8737,5119.999999999999,2888.0000000000005,1423.0000000000018,0.5860135057800159,0.33054824310404035,0.1628705505322195,0.11408333333333336,16.0471111111111,-0.020666666666666694
E02001139,10596,6578.000000000002,1309.999999999999,2872.0,0.6208003020007552,0.12363155907889761,0.271045677614194,0.4048333333333334,41.17416666666668,1.2241666666666666
E02001140,8224,4918.0,1476.0000000000007,2076.0000000000014,0.5980058365758755,0.1794747081712063,0.25243190661478615,0.31789999999999996,32.19680000000002,0.9106
E02001141,12140,7690.999999999999,1761.0000000000005,3026.9999999999995,0.6335255354200988,0.1450576606260297,0.24934102141680392,0.4566428571428572,41.75690476190475,1.278142857142857
E02001142,6075,3380.0,2158.0000000000005,964.0000000000011,0.5563786008230452,0.35522633744855975,0.15868312757201664,0.10175000000000001,16.181750000000022,-0.11025000000000001
E02001143,11811,7194.999999999995,1670.999999999999,3146.0000000000005,0.6091778850224363,0.14147828295656584,0.26636186605706547,0.3839166666666667,31.50022222222222,0.9858333333333333
E02001144,6315,3946.9999999999995,1660.0,1143.0000000000007,0.6250197941409342,0.26286619160728425,0.180997624703088,0.225,23.56841666666665,0.9395
E02001145,7195,4378.999999999999,1993.9999999999995,1286.9999999999995,0.6086170952050034,0.2771369006254343,0.17887421820708818,0.1525,21.786066666666663,0.4662
E02001146,10383,6492.000000000002,1534.9999999999998,2665.9999999999995,0.6252528171048831,0.14783781180776268,0.2567658672830588,0.387,42.84080000000002,0.8795999999999999
E02001147,10886,6651.0,1911.0000000000002,2700.0000000000023,0.6109682160573213,0.17554657358074593,0.2480249862208343,0.3162,24.49453333333332,0.9578
E02001148,10497,6198.000000000001,2733.0000000000027,2138.0,0.5904544155472993,0.26036010288653927,0.20367724111650948,0.26508333333333334,22.757499999999997,0.8756666666666666
E02001149,10387,6408.999999999997,2377.0000000000005,2207.9999999999995,0.6170212765957445,0.22884374699143165,0.21257340906902855,0.3491666666666667,25.68883333333335,1.2981666666666665
E02001150,8925,5446.000000000002,1956.9999999999993,2034.0000000000007,0.6101960784313728,0.21927170868347332,0.22789915966386562,0.30375,21.65483333333333,1.1685
E02001151,10166,6279.999999999998,2429.000000000001,2049.999999999999,0.6177454259295689,0.23893370057052932,0.20165256738146756,0.17658333333333331,19.07833333333333,0.32633333333333336
E02001152,10034,6193.0,2117.000000000002,2221.999999999999,0.6172015148495117,0.21098265895953774,0.2214470799282439,0.265,22.0107222222222,0.914
E02001153,12839,7653.0,2215.0000000000036,3463.0,0.5960744606277747,0.17252122439442352,0.2697250564685723,0.3766666666666667,22.92866666666667,1.2636666666666667
E02001154,10366,6564.999999999998,2242.999999999999,2190.0,0.6333204707698242,0.2163804746285934,0.2112676056338028,0.2427857142857143,22.84819047619047,0.7598571428571429
E02001155,7257,4551.999999999999,1861.0,1339.0000000000014,0.6272564420559459,0.2564420559459832,0.18451150613201067,0.2834,23.84426666666666,1.1196
E02001156,10022,5908.000000000002,2940.9999999999977,1877.9999999999986,0.5895030931949713,0.2934544003192973,0.18738774695669513,0.13657142857142857,12.78780952380952,0.12185714285714284
E02001157,8906,5206.0,1503.9999999999998,2432.000000000002,0.5845497417471368,0.16887491578710978,0.2730743319110714,0.43979999999999997,31.610333333333358,1.6064
E02001158,6159,3772.000000000001,1386.9999999999986,1354.9999999999995,0.6124370839421985,0.22519889592466288,0.22000324728040258,0.37812500000000004,31.530166666666652,1.508
E02001159,7734,5119.0,1218.0000000000007,1685.9999999999995,0.6618825963279028,0.15748642358417386,0.2179984484096198,0.2595,19.75733333333335,0.8344999999999999
E02001160,7510,4471.0,1336.0000000000011,1976.0,0.5953395472703062,0.17789613848202412,0.26311584553928097,0.405625,25.16433333333335,1.28275
E02001161,5838,3708.0,1654.9999999999993,941.0000000000007,0.6351490236382322,0.2834874957177114,0.16118533744433036,0.2095,23.359833333333327,0.5945
E02001162,5970,3677.0,1593.0000000000014,1040.999999999999,0.6159128978224455,0.2668341708542716,0.17437185929648227,0.2405,25.696999999999974,0.7745
E02001163,9965,6207.0,2551.999999999998,1819.9999999999984,0.6228800802809834,0.25609633718013025,0.18263923733065715,0.16233333333333336,17.56305555555555,0.26733333333333337
E02001164,7426,5030.0,1038.999999999999,1623.9999999999989,0.6773498518718017,0.13991381632103408,0.21869108537570683,0.26389999999999997,27.23720000000002,1.1784000000000001
E02001165,6323,4024.0000000000005,1322.999999999998,1321.0000000000014,0.636406768938795,0.20923612209394243,0.20891981654278055,0.236375,24.3915,0.73375
E02001166,8478,4386.0,1299.0000000000007,2959.0000000000023,0.5173389950460014,0.15322009907997178,0.3490209955178111,0.28825,34.53241666666668,0.63525
E02001167,7092,4434.000000000001,1299.999999999999,1637.0000000000018,0.6252115059221659,0.18330513254371109,0.23082346305696586,0.29575,31.563583333333327,0.6665000000000001
E02001168,10095,6309.000000000002,2192.000000000002,2116.0000000000005,0.6249628528974742,0.2171371966319962,0.20960871718672613,0.2474166666666667,23.767166666666668,0.9373333333333335
E02001169,10985,6709.0,3079.9999999999995,1961.0,0.6107419208010924,0.28038233955393715,0.1785161583978152,0.07628571428571429,10.573285714285722,-0.33271428571428574
E02001170,9820,5768.000000000002,2791.0000000000005,1864.0000000000005,0.5873727087576377,0.2842158859470469,0.189816700610998,0.05958333333333333,14.261888888888883,-0.5263333333333333
E02001171,6213,3864.999999999998,1648.0,1086.9999999999993,0.62208272976018,0.26525028166747144,0.17495573796877503,0.097,16.20466666666665,0.056999999999999995
E02001173,10013,7124.999999999997,1114.000000000001,1974.000000000001,0.7115749525616696,0.11125536802157204,0.19714371317287535,0.3508,37.10813333333334,1.5104000000000002
E02001174,5760,3854.9999999999986,1346.9999999999995,874.0000000000009,0.6692708333333331,0.23385416666666659,0.15173611111111127,0.12787500000000002,24.8255,0.41325
E02001175,7549,4938.0,1372.0000000000011,1574.999999999999,0.654126374354219,0.18174592661279654,0.2086369055504039,0.2716,27.435266666666685,0.9037999999999998
E02001176,11987,7786.0,2984.000000000001,1957.0000000000002,0.6495369984149495,0.24893634771001927,0.1632601985484275,0.204,19.061952380952388,0.7634285714285715
E02001177,13461,9109.0,2432.0000000000023,2451.0000000000023,0.6766956392541416,0.18067008394621517,0.18208156897704497,0.24674999999999997,25.781583333333337,1.10175
E02001179,7399,5256.000000000001,1224.9999999999984,1221.9999999999998,0.7103662657115828,0.16556291390728456,0.16515745370996077,0.2505,31.86975,1.12875
E02001180,5746,3956.0,856.0000000000003,1092.0000000000016,0.688478941872607,0.14897319874695447,0.19004524886877855,0.45249999999999996,38.38822222222223,1.8303333333333331
E02001181,6055,3955.0,1055.0,1321.0000000000018,0.653179190751445,0.17423616845582163,0.21816680429397223,0.362125,27.626249999999974,1.5130000000000001
E02001182,7647,5108.000000000002,1223.0,1645.9999999999989,0.6679743690336082,0.15993199947691905,0.21524780959853523,0.344375,27.293749999999974,1.322
E02001183,7357,5118.999999999998,1087.9999999999986,1435.9999999999998,0.6957999184450181,0.1478863667255673,0.19518825608264234,0.262,30.45391666666667,0.9467500000000001
E02001185,9669,5819.000000000002,2489.0,1901.9999999999995,0.6018202502844143,0.2574206226083359,0.19671113869066084,0.23792857142857143,24.33633333333334,0.7505714285714287
E02001186,10642,6660.999999999997,2195.0000000000005,2296.0,0.625916181168953,0.20625822213869577,0.21574891937605714,0.22541666666666668,24.59883333333333,0.7858333333333333
E02001187,6979,4411.0,1742.999999999999,1306.0000000000002,0.6320389740650523,0.24974924774322957,0.18713282705258635,0.19729999999999998,21.729333333333322,0.5730000000000001
E02001188,8713,5800.000000000001,1426.9999999999998,1856.0000000000002,0.6656719843911397,0.16377826236657864,0.21301503500516472,0.2709,24.88413333333336,0.8225999999999999
E02001189,8410,5332.0,2069.000000000001,1593.0000000000014,0.6340071343638526,0.2460166468489894,0.1894173602853747,0.16158333333333333,18.311944444444453,0.2778333333333333
E02001190,8096,5112.000000000002,1230.9999999999998,2019.0000000000005,0.631422924901186,0.15205039525691696,0.24938241106719372,0.45725,31.05216666666665,1.9307499999999997
E02001191,5773,3401.999999999999,1909.0000000000005,903.9999999999993,0.5892949939372941,0.3306772908366535,0.15659102719556545,0.15775,17.820666666666668,0.16125
E02001192,6503,4217.0,1563.9999999999995,1065.9999999999995,0.6484699369521759,0.24050438259264947,0.1639243426111025,0.09562499999999999,17.880666666666652,-0.08524999999999999
E02001193,6364,4299.000000000002,1233.9999999999995,1182.0000000000002,0.6755185417976118,0.19390320553111243,0.18573224387177878,0.2455,25.07291666666667,0.8622500000000001
E02001194,6365,3833.0,1682.9999999999993,1233.9999999999989,0.6021995286724273,0.26441476826394333,0.1938727415553808,0.08125,12.475333333333332,-0.4935
E02001195,7678,4706.000000000001,1989.9999999999995,1441.0000000000014,0.6129200312581402,0.2591820786663193,0.18767908309455605,0.14750000000000002,19.56266666666666,0.31239999999999996
E02001196,7832,4400.000000000002,2603.0000000000005,1341.999999999999,0.561797752808989,0.33235444330949954,0.17134831460674146,0.13620000000000002,14.37173333333332,-0.1136
E02001197,6264,3883.0,1549.9999999999998,1253.0,0.6198914431673053,0.24744572158365258,0.20003192848020435,0.12187499999999998,13.657333333333344,-0.23124999999999996
E02001198,7509,4265.000000000001,2221.9999999999986,1448.000000000001,0.5679850845651886,0.2959115727793313,0.19283526434944745,0.23620000000000002,19.805533333333337,0.7556
E02001199,7983,4922.000000000001,2106.999999999999,1474.999999999998,0.61656019040461,0.26393586371038447,0.18476763121633447,0.0884,13.029933333333322,-0.43599999999999994
E02001200,8030,5471.999999999999,1369.9999999999998,1574.0000000000014,0.6814445828144458,0.17061021170610208,0.1960149439601496,0.43019999999999997,35.666066666666644,1.9464
E02001201,5814,3737.0,1251.9999999999998,1160.9999999999998,0.6427588579291366,0.21534227726178187,0.19969040247678016,0.150375,18.902500000000025,0.3675
E02001202,6425,4575.0,984.9999999999987,1167.0000000000007,0.7120622568093385,0.15330739299610877,0.1816342412451363,0.252,33.234083333333324,0.7242500000000001
E02001203,5914,3228.9999999999995,2174.0000000000005,1007.0000000000007,0.5459925600270543,0.36760229962800145,0.17027392627663185,0.047,13.825583333333348,-1.1345
E02001204,8921,5745.999999999999,1853.000000000001,1786.0000000000002,0.6440981952695886,0.20771213989463075,0.20020177110189444,0.17416666666666666,24.723722222222218,0.3508333333333333
E02001205,8453,5613.0,1803.0,1563.0000000000014,0.6640246066485271,0.21329705430024842,0.1849047675381523,0.2125,21.517666666666663,0.6452
E02001206,7364,4184.000000000001,2311.0000000000005,1363.0,0.568169473112439,0.3138240086909289,0.18508962520369365,0.1214,11.893466666666665,0.07079999999999999
E02001207,6863,4102.000000000001,2156.0000000000005,1213.999999999999,0.5976977997960077,0.31414833163339656,0.1768905726358734,0.11059999999999999,13.257866666666681,0.056799999999999976
E02001208,7668,4907.999999999999,1840.0000000000011,1411.0000000000002,0.6400625978090766,0.23995826812728235,0.18401147626499742,0.1571,18.18286666666668,0.4508
E02001209,7881,5193.0,1532.9999999999984,1542.9999999999993,0.6589265321659687,0.19451846212409574,0.19578733663240697,0.178,21.526400000000002,0.43439999999999995
E02001210,7843,4649.000000000001,1770.0000000000011,1737.0000000000016,0.5927578732627822,0.2256789493816143,0.2214713757490758,0.2793,21.069866666666666,1.012
E02001211,6768,3943.0000000000005,1749.9999999999986,1438.0,0.5825945626477542,0.2585697399527185,0.21247044917257682,0.0795,10.980833333333326,-0.477
E02001212,7021,4353.999999999999,1110.9999999999989,1747.000000000001,0.6201395812562311,0.15823956701324582,0.2488249537102978,0.351875,24.243666666666652,1.3725
E02001213,10018,6352.0,2461.0,1826.9999999999977,0.6340586943501697,0.24565781593132363,0.18237173088440783,0.1075,13.335222222222205,0.08366666666666665
