pfa_code,pfa_name,msoa_code,msoa_name,month,bucket,capacity_version,demand_q25,demand,demand_q75,weighted_demand_q25,weighted_demand,weighted_demand_q75,baseline_alloc,variable_alloc,total_alloc,share_of_force_capacity,total_capacity,prev_month_total_alloc,alloc_change_abs,alloc_change_pct,demand_iqr,demand_iqr_ratio,prev_month_demand,demand_change_abs,demand_change_pct,uncertainty_flag
E23000011,South Yorkshire,E02001548,Doncaster 010,2026-02,local_reassurance,wider_local_policing,2.2526,6.152200000000001,13.4428,1.0136699999999998,2.76849,6.04926,1.2782035471679827,0.3257616648671945,1.603965212035177,0.001090391034694206,1471.0,1.6797465134535612,-0.07578130141838413,-4.5114724639361015,11.1902,1.8188940541594876,8.189,-2.0367999999999995,-24.872389791183288,True
E23000011,South Yorkshire,E02001557,Doncaster 019,2026-01,local_reassurance,wider_local_policing,4.6995,10.6552,20.5627,2.114775,4.79484,9.253215,1.582367679583136,0.5224716832783118,2.1048393628614477,0.001430890117512881,1471.0,2.0143116388411872,0.09052772402026044,4.4942263289676525,15.863199999999999,1.4887754335911103,8.6356,2.0196000000000005,23.386910000463203,True
E23000011,South Yorkshire,E02001557,Doncaster 019,2026-02,local_reassurance,wider_local_policing,3.6399,8.4746,17.8325,1.637955,3.81357,8.024625,1.582367679583136,0.4487337546054299,2.031101434188566,0.0013807623617869246,1471.0,2.1048393628614477,-0.07373792867288165,-3.5032568268125597,14.192599999999999,1.6747221107780896,10.6552,-2.1806,-20.465125009385087,True
E23000011,South Yorkshire,E02001567,Doncaster 029,2026-02,acquisitive_crime,wider_local_policing,7.604,18.0641,39.5075,3.073765,7.62695,18.124200000000002,1.8142383398948543,0.8974451523606188,2.711683492255473,0.0018434286147215996,1471.0,2.7594827193461056,-0.047799227090632446,-1.7321807002277252,31.9035,1.7661272911465282,20.6886,-2.624500000000001,-12.685730305578923,True
E23000011,South Yorkshire,E02001593,Rotherham 016,2026-02,local_reassurance,wider_local_policing,4.146100000000001,7.8889,15.4202,1.8657450000000002,3.550005,6.93909,1.1649690011179725,0.41772068495348175,1.5826896860714543,0.0010759277267650947,1471.0,1.6761676684054363,-0.09347798233398197,-5.576887330305624,11.274099999999999,1.4291092547756974,10.4253,-2.5364000000000004,-24.329275896137286,True
E23000011,South Yorkshire,E02001597,Rotherham 020,2026-01,local_reassurance,wider_local_policing,5.2516,9.9266,18.0217,2.3632199999999997,4.46697,8.109765,1.500179029957027,0.48674519588843856,1.9869242258454656,0.0013507302690995687,1471.0,1.8948588443210062,0.09206538152445942,4.858693395573202,12.7701,1.2864525618036387,7.8906,2.0360000000000005,25.80285402884445,True
E23000011,South Yorkshire,E02001597,Rotherham 020,2026-02,local_reassurance,wider_local_policing,3.8507,7.7619,15.4456,1.7328149999999998,3.4928550000000005,6.950520000000001,1.500179029957027,0.41099597973613944,1.9111750096931663,0.001299235220729549,1471.0,1.9869242258454656,-0.07574921615229924,-3.812385755177293,11.5949,1.4938223888480915,9.9266,-2.1647000000000007,-21.80706384864909,True
E23000011,South Yorkshire,E02001619,Sheffield 009,2026-02,local_reassurance,wider_local_policing,1.323,4.9616,13.5846,0.59535,2.23272,6.1130700000000004,1.6163767759801468,0.2627188772154793,1.8790956531956262,0.0012774273645109627,1471.0,1.9583478104376206,-0.07925215724199441,-4.046888750792659,12.2616,2.4712995807803932,6.9741,-2.0125,-28.856770049181975,True
E23000011,South Yorkshire,E02001623,Sheffield 013,2026-02,local_reassurance,wider_local_policing,1.7906,5.2925,12.9043,0.8057700000000001,2.381625,5.806935,1.2840008385075101,0.2802401760849171,1.5642410145924273,0.0010633861418031458,1471.0,1.656927310089918,-0.09268629549749074,-5.593866123943654,11.1137,2.099896079357581,7.6053999999999995,-2.312899999999999,-30.411286717332413,True
E23000011,South Yorkshire,E02001627,Sheffield 017,2026-02,local_reassurance,wider_local_policing,2.9233000000000002,7.4343,14.1929,1.315485,3.345435,6.386805,0.9503653048720209,0.393649417301483,1.344014722173504,0.0009136741823069368,1471.0,1.4349922132841453,-0.09097749111064135,-6.339929253164995,11.2696,1.5158925520896385,9.8834,-2.4490999999999996,-24.779934030799115,True
E23000011,South Yorkshire,E02001629,Sheffield 019,2026-02,local_reassurance,wider_local_policing,1.4461,4.8839,12.0077,0.650745,2.197755,5.403465,1.0590054739180272,0.25860462843290055,1.317610102350928,0.0008957240668599102,1471.0,1.414103025908124,-0.09649292355719608,-6.8236133994006,10.5616,2.1625340404185183,7.2418,-2.3579,-32.559584633654616,True
E23000011,South Yorkshire,E02001632,Sheffield 022,2026-02,local_reassurance,wider_local_policing,6.0961,13.0991,28.433799999999998,2.743245,5.894595,12.795209999999999,1.9884299925826294,0.6936030402558219,2.682033032838451,0.001823271946185215,1471.0,2.9076981090977414,-0.22566507625929022,-7.760952746546101,22.337699999999998,1.7052850959226205,18.7474,-5.648299999999999,-30.128444477634233,True
E23000011,South Yorkshire,E02001636,Sheffield 026,2026-02,local_reassurance,wider_local_policing,1.5638,5.4671,14.069099999999999,0.7037100000000001,2.4601949999999997,6.331095,1.5341881263540376,0.28948532199789323,1.8236734483519308,0.0012397508146512106,1471.0,1.9476023287047937,-0.12392888035286287,-6.363151169329255,12.505299999999998,2.287373561851804,8.4311,-2.9640000000000004,-35.15555502840673,True
E23000011,South Yorkshire,E02001637,Sheffield 027,2026-02,local_reassurance,wider_local_policing,3.3291,7.8925,15.565,1.498095,3.5516249999999996,7.004250000000001,1.374219413671802,0.4179113065186977,1.7921307201904997,0.001218307763555744,1471.0,1.8938716170915937,-0.101740896901094,-5.372111603707164,12.235899999999999,1.5503199239784604,10.5977,-2.7051999999999996,-25.526293441029658,True
E23000011,South Yorkshire,E02001649,Sheffield 039,2026-01,local_reassurance,wider_local_policing,5.3718,12.040099999999999,22.0994,2.41731,5.418045,9.94473,1.7505237673239114,0.5903794686011715,2.340903235925083,0.001591368617216236,1471.0,2.252324243037078,0.08857899288800519,3.932781577157095,16.7276,1.3893240089368029,10.0322,2.0078999999999994,20.01455313889276,True
E23000011,South Yorkshire,E02001649,Sheffield 039,2026-02,local_reassurance,wider_local_policing,3.5134,8.6364,18.4723,1.58103,3.88638,8.312535,1.7505237673239114,0.4573011349531937,2.207824902277105,0.0015009006813576512,1471.0,2.340903235925083,-0.13307833364797794,-5.684913908685669,14.9589,1.7320758649437265,12.040099999999999,-3.403699999999999,-28.269698756654837,True
E23000011,South Yorkshire,E02001650,Sheffield 040,2026-02,local_reassurance,wider_local_policing,2.855,6.5465,15.1259,1.2847500000000003,2.945925,6.806655,1.484748976962087,0.34664002130182514,1.831388998263912,0.0012449959199618708,1471.0,1.9290744854486872,-0.09768548718477521,-5.063852532477736,12.2709,1.8744214465745053,9.0615,-2.5150000000000006,-27.754786735088015,True
E23000011,South Yorkshire,E02001653,Sheffield 043,2026-02,local_reassurance,wider_local_policing,1.3633,4.4744,11.002400000000002,0.6134850000000001,2.01348,4.95108,1.2055909773699576,0.23692142538958014,1.4425124027595377,0.0009806338563966945,1471.0,1.5297183819054236,-0.0872059791458859,-5.700786509296029,9.639100000000001,2.154277668514214,6.6102,-2.1357999999999997,-32.31067138664488,True
E23000011,South Yorkshire,E02001658,Sheffield 048,2026-02,local_reassurance,wider_local_policing,3.288,6.8725000000000005,13.3465,1.4796000000000002,3.092625,6.005925,0.8421974843870841,0.36390186304082994,1.206099347427914,0.0008199179792168008,1471.0,1.2843458640785836,-0.07824651665066962,-6.092324415028602,10.0585,1.4635867588213896,9.0171,-2.1445999999999987,-23.783699859156478,True
E23000011,South Yorkshire,E02001659,Sheffield 049,2026-02,local_reassurance,wider_local_policing,1.633,5.0978,11.4862,0.73485,2.29401,5.1687899999999996,0.9376118937231419,0.2699307264328182,1.20754262015596,0.000820899129949667,1471.0,1.2901400414595612,-0.08259742130360115,-6.402205857447618,9.853200000000001,1.9328337714308135,7.1894,-2.0915999999999997,-29.092831112471135,True
E23000011,South Yorkshire,E02001661,Sheffield 051,2026-02,local_reassurance,wider_local_policing,1.0897000000000001,4.0935,12.1542,0.49036500000000005,1.8420750000000001,5.469390000000001,1.2035441336053228,0.21675260478103128,1.420296738386354,0.0009655314333013963,1471.0,1.5262299258305192,-0.10593318744416513,-6.94084067225455,11.064499999999999,2.702943691217784,6.5808,-2.4873000000000003,-37.796316557257484,True
E23000011,South Yorkshire,E02001674,Sheffield 064,2026-01,acquisitive_crime,wider_local_policing,8.0476,22.3378,43.120000000000005,3.2796950000000002,9.96944,20.09924,1.942927081199592,1.0863240688202596,3.0292511500198516,0.0020593141740447665,1471.0,2.8932439179097553,0.13600723211009624,4.700856062227745,35.0724,1.570091951758902,18.7659,3.571900000000003,19.033992507686833,True
E23000011,South Yorkshire,E02001674,Sheffield 064,2026-02,acquisitive_crime,wider_local_policing,4.1027,16.915799999999997,36.5381,1.67909,7.783735,17.446495,1.942927081199592,0.9158936721769096,2.8588207533765018,0.0019434539451913676,1471.0,3.0292511500198516,-0.1704303966433498,-5.626156043292512,32.4354,1.9174617812932293,22.3378,-5.422000000000004,-24.27275738882076,True
E23000011,South Yorkshire,E02001680,Sheffield 070,2026-02,local_reassurance,wider_local_policing,1.7863,4.8035,11.2972,0.803835,2.161575,5.083740000000001,1.0089365264446504,0.2543474134764098,1.2632839399210603,0.0008587926172135012,1471.0,1.3504368303518322,-0.0871528904307719,-6.453681391973423,9.5109,1.9799937545539712,6.964499999999999,-2.1609999999999996,-31.028788857778732,True
E23000011,South Yorkshire,E02006844,Sheffield 074,2026-02,local_reassurance,wider_local_policing,4.3705,12.1315,26.412300000000002,1.9667249999999998,5.459174999999999,11.885535,1.2096846648992274,0.6423681995605425,1.85205286445977,0.0012590434156762543,1471.0,2.044490971739543,-0.19243810727977317,-9.41251929892546,22.041800000000002,1.8169064006924123,17.0249,-4.893399999999998,-28.742606417658834,True
E23000011,South Yorkshire,E02006869,Sheffield 076,2026-01,local_reassurance,wider_local_policing,4.71,12.7056,23.3687,2.1195,5.71752,10.515915,1.7820136713952173,0.623011883311521,2.4050255547067385,0.0016349595885157978,1471.0,2.312720119369168,0.09230543533757052,3.991206482985426,18.6587,1.4685414305503084,10.6101,2.0955000000000013,19.750049481154765,True
E23000012,Humberside,E02002688,East Riding of Yorkshire 005,2026-02,acquisitive_crime,wider_local_policing,8.7349,16.642400000000002,30.3556,3.5232900000000003,7.298755,13.832495,1.1237573593804426,0.9164584936961049,2.0402158530765475,0.0020160235702337426,1012.0,2.084828752055778,-0.044612898979230486,-2.1398831407730365,21.6207,1.2991335384319567,18.7817,-2.1392999999999986,-11.390342727229157,True
E23000013,Cleveland,E02002485,Hartlepool 003,2026-02,local_reassurance,wider_local_policing,5.111,10.0462,17.7481,2.29995,4.52079,7.986645000000001,1.4948577695776215,0.45448899339658855,1.94934676297421,0.0026887541558264965,725.0,2.029823001513527,-0.08047623853931696,-3.964692413048343,12.6371,1.2578985088889332,12.7474,-2.7012,-21.190203492476897,True
E23000013,Cleveland,E02002494,Hartlepool 012,2026-02,local_reassurance,wider_local_policing,4.69,9.216999999999999,17.3021,2.1105,4.14765,7.785945000000001,1.4337256121890527,0.41697607574369977,1.8507016879327525,0.0025526919833555204,725.0,1.935218271757881,-0.0845165838251285,-4.367289471091897,12.612099999999998,1.3683519583378538,11.9498,-2.732800000000001,-22.86900199166514,True
E23000013,Cleveland,E02002497,Middlesbrough 002,2026-01,local_reassurance,wider_local_policing,5.4923,11.6269,20.3303,2.4715350000000003,5.232105000000001,9.148635,1.2046193810033217,0.4879416394869213,1.692561020490243,0.002334566924814128,725.0,1.6129494933718114,0.07961152711843167,4.935773094296134,14.838000000000001,1.2761785170595776,9.523100000000001,2.103799999999998,22.091545820163578,True
E23000013,Cleveland,E02002497,Middlesbrough 002,2026-02,local_reassurance,wider_local_policing,3.7025,8.306099999999999,16.9742,1.666125,3.737745,7.63839,1.2046193810033217,0.3757670589925946,1.5803864399959162,0.0021798433655116087,725.0,1.692561020490243,-0.11217458049432683,-6.627505840931865,13.2717,1.5978256943691986,11.6269,-3.3208,-28.561353413205588,True
E23000013,Cleveland,E02002498,Middlesbrough 003,2026-02,acquisitive_crime,wider_local_policing,6.8929,21.2446,39.6001,3.342325,10.50299,19.667745,2.2451048034659062,1.055898051613642,3.301002855079548,0.004553107386316618,725.0,3.327508677997743,-0.026505822918195143,-0.7965666053242106,32.7072,1.5395535806746186,23.710900000000002,-2.466300000000004,-10.401545280862404,True
E23000013,Cleveland,E02002519,Redcar and Cleveland 005,2026-02,local_reassurance,wider_local_policing,2.2836,6.9269,15.0665,1.02762,3.117105,6.779925,1.4030666274805,0.3133722012660338,1.7164388287465338,0.0023675018327538396,725.0,1.8117627072874416,-0.09532387854090785,-5.261388710424782,12.7829,1.845399818100449,9.7386,-2.8117,-28.871706405438154,True
E23000013,Cleveland,E02002520,Redcar and Cleveland 006,2026-01,local_reassurance,wider_local_policing,4.069,11.1658,20.43,1.8310499999999998,5.02461,9.1935,2.6701606577785677,0.46859083316989614,3.1387514909484637,0.0043293124013082255,725.0,3.055032295020596,0.08371919592786758,2.740370243035456,16.361,1.465277902165541,8.975999999999999,2.1898000000000017,24.396167557932287,True
E23000013,Cleveland,E02002523,Redcar and Cleveland 009,2026-02,local_reassurance,wider_local_policing,4.4284,8.8783,17.110599999999998,1.99278,3.995235,7.69977,1.1834368097501395,0.40165332464742215,1.5850901343975616,0.0021863312198587056,725.0,1.6784288406082606,-0.09333870621069895,-5.561076165544982,12.682199999999998,1.4284491400380703,11.7949,-2.9166000000000007,-24.727636520869194,True
E23000013,Cleveland,E02002525,Redcar and Cleveland 011,2026-02,local_reassurance,wider_local_policing,2.7705,7.5502,16.2031,1.246725,3.39759,7.2913950000000005,1.5040926273958948,0.34157022535316073,1.8456628527490555,0.002545741865860766,725.0,1.9111855824981947,-0.0655227297491392,-3.4283813329886863,13.432599999999999,1.7791051892665093,9.7004,-2.1502,-22.166096243453875,True
E23000013,Cleveland,E02002536,Stockton-on-Tees 002,2026-02,local_reassurance,wider_local_policing,3.9612,9.0095,17.835,1.7825400000000002,4.054275,8.02575,1.736227594646774,0.4075887983522689,2.143816392999043,0.002956988128274542,725.0,2.2140762631529003,-0.07025987015385748,-3.17332656165175,13.873800000000001,1.5399078750208117,11.3864,-2.376900000000001,-20.874903393522104,True
E23000013,Cleveland,E02002537,Stockton-on-Tees 003,2026-02,local_reassurance,wider_local_policing,4.8033,10.231200000000001,18.700400000000002,2.161485,4.60404,8.41518,1.5855340395035236,0.46285837323955104,2.0483924127430746,0.0028253688451628615,725.0,2.107917680171062,-0.05952526742798758,-2.8238895658940995,13.897100000000002,1.3583059660645869,12.4476,-2.2163999999999984,-17.80584209004144,True
E23000013,Cleveland,E02002543,Stockton-on-Tees 009,2026-02,acquisitive_crime,wider_local_policing,3.4472000000000005,10.9298,27.5445,1.3894150000000003,4.738440000000001,13.028550000000001,2.374429975327438,0.47637002069773904,2.8507999960251773,0.003932137925551969,725.0,2.8961514760646123,-0.04535148003943501,-1.5659222390211482,24.097299999999997,2.2047338469139413,13.082799999999999,-2.1529999999999987,-16.456721802672202,True
E23000013,Cleveland,E02002543,Stockton-on-Tees 009,2026-02,local_reassurance,wider_local_policing,5.6883,10.9313,19.5509,2.559735,4.919085,8.797905,1.7808224814955784,0.49453082095878326,2.2753533024543615,0.0031384183482129125,725.0,2.3618712536976414,-0.08651795124327988,-3.663110387910907,13.862599999999999,1.268156577900158,13.845500000000001,-2.914200000000001,-21.047993933046843,True
E23000014,West Midlands,E02001855,Birmingham 029,2026-02,acquisitive_crime,wider_local_policing,9.6151,19.1026,36.677699999999994,3.8460400000000003,7.71902,16.25777,2.244392315564233,0.9186877890456197,3.1630801046098527,0.0009433582178973613,3353.0,3.211847331204321,-0.048767226594468305,-1.5183544410930156,27.062599999999996,1.4166972035220335,21.5559,-2.4533000000000023,-11.381106796747071,True
E23000014,West Midlands,E02001901,Birmingham 075,2026-02,acquisitive_crime,wider_local_policing,7.7961,17.7717,35.3528,3.235550000000001,7.609635000000001,16.41423,1.8796814047126997,0.9056692110648974,2.785350615777597,0.0008307040309506702,3353.0,2.818738247156562,-0.033387631378964944,-1.1844885353453851,27.556700000000003,1.550594484489385,19.7847,-2.0130000000000017,-10.17452880255956,True
E23000014,West Midlands,E02001902,Birmingham 076,2026-02,acquisitive_crime,wider_local_policing,4.7182,12.6019,25.264899999999997,1.88805,5.354080000000001,11.546595,1.4183959536045299,0.6372218128173489,2.0556177664218787,0.0006130682273849922,3353.0,2.107504934285835,-0.05188716786395631,-2.462018808109656,20.546699999999998,1.6304446154944887,14.7083,-2.106399999999999,-14.321165600375291,True
E23000014,West Midlands,E02001905,Birmingham 079,2026-02,acquisitive_crime,wider_local_policing,4.3319,15.5192,37.691500000000005,1.8230250000000001,7.299225000000001,18.1734,2.28733958170189,0.8687254181225744,3.1560649998244643,0.0009412660303681671,3353.0,3.1975783406329747,-0.041513340808510435,-1.2982743934990717,33.35960000000001,2.149569565441518,17.6475,-2.128300000000001,-12.060065165037546,True
E23000014,West Midlands,E02001965,Coventry 008,2026-02,acquisitive_crime,wider_local_policing,12.8857,24.5608,46.1843,5.154280000000001,9.901425000000001,20.235480000000003,1.8362796701503052,1.1784291583194533,3.0147088284697583,0.0008991079118609479,3353.0,3.0659500466949234,-0.05124121822516514,-1.6712998400089032,33.2986,1.3557620272955277,27.4723,-2.9115,-10.597947751007379,True
E23000014,West Midlands,E02001972,Coventry 015,2026-01,local_reassurance,wider_local_policing,3.198,10.0656,19.3563,1.4391,4.52952,8.710335,2.104416040745202,0.5038389872924707,2.6082550280376724,0.0007778869752572838,3353.0,2.497954639317391,0.11030038872028136,4.415628169710193,16.1583,1.6052992370052457,7.7507,2.3148999999999997,29.866979756667135,True
E23000014,West Midlands,E02001976,Coventry 019,2026-02,acquisitive_crime,wider_local_policing,8.397200000000002,18.910899999999998,36.8737,3.3619600000000007,8.339295,16.862815,1.7072106375249652,0.9925105111463878,2.699721148671353,0.0008051658659920527,3353.0,2.7379564270626418,-0.03823527839128893,-1.3964896597097725,28.476499999999998,1.5058246831192592,21.165799999999997,-2.2548999999999992,-10.653507072730536,True
E23000014,West Midlands,E02001990,Coventry 033,2026-02,acquisitive_crime,wider_local_policing,10.300799999999999,19.5711,39.6393,4.24296,8.27133,18.143635,2.0969173117370397,0.9844215807403925,3.081338892477432,0.0009189796875864694,3353.0,3.1394166969299424,-0.05807780445251032,-1.8499552642790302,29.3385,1.4990726121679414,22.262700000000002,-2.691600000000001,-12.090177741244327,True
E23000014,West Midlands,E02002083,Solihull 003,2026-02,acquisitive_crime,wider_local_policing,3.1181,11.2598,24.5501,1.2473450000000001,4.701285,10.934475,1.3647686794855505,0.5595286865849987,1.9242973660705491,0.0005739031810529523,3353.0,2.0102709470949782,-0.08597358102442909,-4.276716088876906,21.432000000000002,1.9034085862981582,14.007099999999998,-2.7472999999999974,-19.613624518993923,True
E23000014,West Midlands,E02002086,Solihull 006,2026-02,acquisitive_crime,wider_local_policing,5.3723,13.8278,27.1284,2.1503900000000002,5.831595,12.196900000000001,1.3354554660900069,0.6940537940256005,2.0295092601156073,0.0006052816164973478,3353.0,2.1208484919251975,-0.09133923180959025,-4.306730639050844,21.7561,1.5733594642676347,16.9079,-3.0801000000000016,-18.216928181500965,True
E23000014,West Midlands,E02002109,Solihull 029,2026-02,disorder_damage,wider_local_policing,10.255700000000001,23.3067,44.4918,10.221580000000001,21.98504,40.47992,2.346065423460889,2.61657409744754,4.962639520908429,0.0014800595051918965,3353.0,5.081257777376806,-0.11861825646837776,-2.3344270585227878,34.23609999999999,1.4689381165072701,26.051099999999998,-2.744399999999999,-10.534679917546665,True
E23000014,West Midlands,E02002140,Walsall 031,2026-02,acquisitive_crime,wider_local_policing,2.3292,10.2652,23.5814,0.932485,4.50935,11.206220000000002,1.9678482791116996,0.5366853281288124,2.504533607240512,0.000746953059123326,3353.0,2.5606776640199573,-0.05614405677944534,-2.192546823379007,21.2522,2.0703152398394575,12.331,-2.0657999999999994,-16.752899197145403,True
E23000014,West Midlands,E02006895,Birmingham 134,2026-02,acquisitive_crime,wider_local_policing,10.7651,23.0435,40.8643,4.38885,10.22232,18.693345,2.2325761365210677,1.2166208352506949,3.4491969717717623,0.001028689821584182,3353.0,3.4999355496235047,-0.050738577851742406,-1.4497003482592832,30.0992,1.306190465858051,25.898500000000002,-2.8550000000000004,-11.0238044674402,True
E23000014,West Midlands,E02006896,Birmingham 135,2026-02,local_reassurance,wider_local_policing,5.2824,12.5811,23.7396,2.37708,5.661495,10.68282,1.2193955921227664,0.6738091524886358,1.8932047446114022,0.0005646301057594399,3353.0,1.9780122440770502,-0.08480749946564803,-4.28751134982077,18.4572,1.4670577294513198,15.1555,-2.5744000000000007,-16.98657253142424,True
E23000014,West Midlands,E02006899,Birmingham 138,2026-02,local_reassurance,wider_local_policing,9.4554,19.160899999999998,35.7209,4.25493,8.622405,16.074405,1.1060625287039487,1.0262051640889511,2.1322676927929,0.0006359283306868178,3353.0,2.3668813519750573,-0.23461365918215726,-9.912354034408297,26.265500000000003,1.3707863409338812,25.1884,-6.027500000000003,-23.929666036747086,True
E23000015,Staffordshire,E02006974,Stoke-on-Trent 035,2026-02,acquisitive_crime,wider_local_policing,15.7521,26.492399999999996,51.0608,7.022225000000001,11.961365,23.77662,2.029639003541883,1.6579295055672603,3.6875685091091435,0.003386196978061656,1089.0,3.7732011998810275,-0.08563269077188407,-2.2694970725278085,35.3087,1.332786006552823,29.801499999999997,-3.309100000000001,-11.103803499823837,True
E23000016,West Mercia,E02002926,Herefordshire 022,2026-01,local_reassurance,wider_local_policing,3.8053,8.5025,16.489,1.712385,3.8261249999999998,7.42005,1.7522129645508893,0.6772811040771367,2.429494068628026,0.0016977596566233584,1431.0,2.2763472377832064,0.15314683084481961,6.727744708841514,12.683700000000002,1.4917612466921497,6.375,2.1274999999999995,33.37254901960783,True
E23000016,West Mercia,E02006774,Wyre Forest 008,2026-02,acquisitive_crime,wider_local_policing,5.6525,11.868500000000001,26.661199999999997,2.262435,5.04588,12.208680000000001,1.5867708986373965,0.9506967645367173,2.5374676631741138,0.0017732129022879901,1431.0,2.640890155784444,-0.10342249261033043,-3.916198194907885,21.008699999999997,1.7701225934195557,14.1303,-2.261799999999999,-16.006737295032654,True
E23000017,Warwickshire,E02006512,Stratford-on-Avon 009,2026-02,acquisitive_crime,wider_local_policing,15.1588,24.3232,45.9535,6.081055,10.126320000000002,20.27007,2.2199694718493355,1.532705071413181,3.7526745432625166,0.006749414646155605,556.0,3.8182195203748455,-0.06554497711232887,-1.716637211730931,30.7947,1.2660628535718983,27.139899999999997,-2.8166999999999973,-10.378446493907486,True
E23000018,Derbyshire,E02002821,Derby 026,2026-02,local_reassurance,wider_local_policing,5.4375,10.8648,20.6138,2.446875,4.88916,9.27621,1.810550514501061,0.6310926866380635,2.4416432011391245,0.002301265976568449,1061.0,2.540380041068733,-0.09873683992960869,-3.8866956255911336,15.176300000000001,1.396831971136146,13.531,-2.6662,-19.704382529007464,True
E23000018,Derbyshire,E02004121,South Derbyshire 004,2026-02,disorder_damage,wider_local_policing,8.598099999999999,18.6107,35.9947,8.57252,17.629279999999998,32.87652,1.548256696643941,2.275587151718226,3.823843848362167,0.0036039998570802706,1061.0,3.941199063402401,-0.11735521504023394,-2.9776525659407382,27.396600000000003,1.4720886371818362,21.109,-2.4983000000000004,-11.835236155194467,True
E23000019,Nottinghamshire,E02002877,Nottingham 010,2026-02,acquisitive_crime,wider_local_policing,4.8698,11.724799999999998,28.593600000000002,1.9489,5.136240000000001,13.2258,1.5877869852836288,0.6961416898080107,2.2839286750916394,0.0018969507268202985,1204.0,2.366785840728375,-0.08285716563673562,-3.5008307135738335,23.723800000000004,2.0233863264192147,14.192900000000002,-2.4681000000000033,-17.389680755870916,True
E23000019,Nottinghamshire,E02002878,Nottingham 011,2026-01,local_reassurance,wider_local_policing,5.2384,11.1545,19.2495,2.35728,5.019525,8.662275,1.4137599090482502,0.6355260377145157,2.0492859467627658,0.0017020647398361842,1204.0,1.9239230648052599,0.1253628819575059,6.516002861590267,14.0111,1.2560939531130935,8.748899999999999,2.4056000000000015,27.496028072100515,True
E23000019,Nottinghamshire,E02002879,Nottingham 012,2026-01,local_reassurance,wider_local_policing,3.3811,8.7112,15.308100000000001,1.5214949999999998,3.92004,6.888645,1.532018870423301,0.4963193706341557,2.028338241057457,0.0016846663131706453,1204.0,1.9116921234550497,0.11664611760240717,6.101720887544888,11.927000000000001,1.3691569473780882,6.5111,2.2001,33.78998940271229,True
E23000019,Nottinghamshire,E02002893,Nottingham 026,2026-02,acquisitive_crime,wider_local_policing,10.6806,27.4648,52.293,4.346265000000001,11.977365,24.088655000000003,2.9692064806914154,1.6233554332638902,4.592561913955306,0.0038144201943150382,1204.0,4.6507801232857,-0.05821820933039401,-1.2517944901094098,41.6124,1.5151175322594739,30.6843,-3.2195,-10.492336471746137,True
E23000019,Nottinghamshire,E02002893,Nottingham 026,2026-02,local_reassurance,wider_local_policing,6.0421,13.2562,24.3118,2.718945,5.96529,10.94031,2.2269048605185615,0.8085072077618701,3.0354120682804315,0.002521106369003681,1204.0,3.166699422309513,-0.13128735402908154,-4.145873558575131,18.2697,1.3782003892518218,16.4949,-3.2387000000000015,-19.634553710540843,True
E23000019,Nottinghamshire,E02002902,Nottingham 035,2026-02,acquisitive_crime,wider_local_policing,8.4148,14.5318,33.071600000000004,3.366025,6.0035050000000005,14.766295000000001,1.9355355590428223,0.8136866882137208,2.749222247256543,0.002283407182106763,1204.0,2.811799357424011,-0.06257711016746814,-2.225518332317895,24.656800000000004,1.6967478220179195,16.8404,-2.3085999999999984,-13.708700505926217,True
E23000019,Nottinghamshire,E02005832,Ashfield 014,2026-02,acquisitive_crime,wider_local_policing,10.0702,19.314,37.9353,4.028255000000001,8.064085,17.029715000000003,1.9267756359780042,1.0929679607369265,3.019743596714931,0.0025080926883014375,1204.0,3.06376524082183,-0.04402164410689924,-1.4368478211173512,27.865099999999998,1.4427410168789478,21.644,-2.3299999999999983,-10.765108113102931,True
E23000020,Lincolnshire,E02005445,Lincoln 004,2026-02,acquisitive_crime,wider_local_policing,14.8898,27.1781,49.3165,6.00135,11.664060000000001,22.268055,2.1348209944856067,1.5570033923555466,3.6918243868411533,0.005389524652322852,685.0,3.741976360423764,-0.05015197358261059,-1.3402536187302658,34.4267,1.2667073857260072,30.387800000000002,-3.2097000000000016,-10.562462567214478,True
E23000020,Lincolnshire,E02005448,Lincoln 007,2026-01,local_reassurance,wider_local_policing,4.662,11.5597,20.0814,2.0979,5.201865,9.036629999999999,0.9105350321695777,0.6459420611641034,1.556477093333681,0.0022722293333338407,685.0,1.454458570583876,0.10201852274980494,7.01419241586584,15.4194,1.3338927480816976,9.456900000000001,2.1027999999999984,22.23561632247352,True
E23000020,Lincolnshire,E02005449,Lincoln 008,2026-02,acquisitive_crime,wider_local_policing,11.294900000000002,19.003,35.1018,4.518415000000001,7.822889999999999,15.48573,1.5418713451408759,1.044256139630993,2.586127484771869,0.003775368590907838,685.0,2.630591979762098,-0.044464494990228864,-1.6902847470191895,23.806899999999995,1.252796926801031,21.384000000000004,-2.381000000000004,-11.13449307893754,True
E23000020,Lincolnshire,E02005470,South Holland 006,2026-02,acquisitive_crime,wider_local_policing,7.980000000000001,15.925699999999999,34.1967,3.2706799999999996,7.030520000000001,15.243985,2.18589084774071,0.9384848406149762,3.1243756883556864,0.004561132391760126,685.0,3.1623938315031905,-0.03801814314750418,-1.2021950830024513,26.2167,1.6461882366238219,17.991699999999998,-2.065999999999999,-11.483072750212592,True
